6,Southwest,Water,Hebei,1496.6337961988243,河北
7,Northwest,Water,Hebei,2582.439043292467,河北
8,EU,Water,Hebei,109.18660342144304,河北
9,Non-EU,Water,Hebei,56.27775576685638,河北
10,EA,Water,Hebei,62.95103842061115,河北
11,BRIIAT,Water,Hebei,2209.054458680309,河北
12,NAFTA,Water,Hebei,1369.3548769668507,河北
13,RoW,Water,Hebei,4220.839500050492,河北
15,North,Energy,Hebei,10.570143729284903,河北
16,Northeast,Energy,Hebei,13.009873875836934,河北
17,Central,Energy,Hebei,22.167865243227272,河北
18,Central Coast,Energy,Hebei,8.263989656378753,河北
19,South Coast,Energy,Hebei,2.752858067359228,河北
20,Southwest,Energy,Hebei,4.914822518401417,河北
21,Northwest,Energy,Hebei,15.809992584446954,河北
22,EU,Energy,Hebei,1.4705067989828249,河北
23,Non-EU,Energy,Hebei,0.46196625162313826,河北
24,EA,Energy,Hebei,4.708895285221995,河北
25,BRIIAT,Energy,Hebei,3.709717381508273,河北
26,NAFTA,Energy,Hebei,1.9735573380641884,河北
27,RoW,Energy,Hebei,10.139717594971701,河北
29,North,CO2,Hebei,28.96193632033752,河北
30,Northeast,CO2,Hebei,35.4558639389744,河北
31,Central,CO2,Hebei,62.48872733631167,河北
32,Central Coast,CO2,Hebei,21.843932176816374,河北
33,South Coast,CO2,Hebei,7.179357954225387,河北
34,Southwest,CO2,Hebei,14.082722609587844,河北
35,Northwest,CO2,Hebei,44.435974080895015,河北
36,EU,CO2,Hebei,1.7127519307052697,河北
37,Non-EU,CO2,Hebei,0.7012844539538375,河北
38,EA,CO2,Hebei,4.380620398508295,河北
39,BRIIAT,CO2,Hebei,9.015141867698425,河北
40,NAFTA,CO2,Hebei,3.212017757977579,河北
41,RoW,CO2,Hebei,13.931806291368241,河北
43,North,Land,Hebei,259.5169332242231,河北
44,Northeast,Land,Hebei,1697.0269525719095,河北
45,Central,Land,Hebei,1072.387255789232,河北
46,Central Coast,Land,Hebei,222.22133835392168,河北
47,South Coast,Land,Hebei,239.4948977223162,河北
48,Southwest,Land,Hebei,1045.2016872540016,河北
49,Northwest,Land,Hebei,6055.707835482685,河北
50,EU,Land,Hebei,53.628733643921436,河北
51,Non-EU,Land,Hebei,27.23747942020122,河北
52,EA,Land,Hebei,11.899718991239224,河北
53,BRIIAT,Land,Hebei,1630.8661649361663,河北
54,NAFTA,Land,Hebei,644.4139247777182,河北
55,RoW,Land,Hebei,2839.972760583714,河北
56,Hebei,Water,North,7096.345259609426,河北
70,Hebei,Energy,North,23.660546360340074,河北
84,Hebei,CO2,North,65.35007057784554,河北
98,Hebei,Land,North,1518.1911169534583,河北
112,Hebei,Water,Northeast,4066.61482486043,河北
126,Hebei,Energy,Northeast,16.201791474281908,河北
140,Hebei,CO2,Northeast,44.08884899553976,河北
154,Hebei,Land,Northeast,864.5177902977873,河北
168,Hebei,Water,Central,6621.091945161693,河北
182,Hebei,Energy,Central,21.455691995448593,河北
196,Hebei,CO2,Central,59.1756703145908,河北
210,Hebei,Land,Central,1416.7448128690132,河北
224,Hebei,Water,Central Coast,11397.808255920652,河北
238,Hebei,Energy,Central Coast,29.94599154201428,河北
252,Hebei,CO2,Central Coast,83.26137802836907,河北
266,Hebei,Land,Central Coast,2451.941845534869,河北
280,Hebei,Water,South Coast,3122.2546473923485,河北
294,Hebei,Energy,South Coast,7.175158522512531,河北
308,Hebei,CO2,South Coast,20.31495058731551,河北
322,Hebei,Land,South Coast,675.1666527241379,河北
336,Hebei,Water,Southwest,2283.4316393418085,河北
350,Hebei,Energy,Southwest,7.801995709005008,河北
364,Hebei,CO2,Southwest,21.465231988544133,河北
378,Hebei,Land,Southwest,489.4464859828144,河北
392,Hebei,Water,Northwest,3422.177732782146,河北
406,Hebei,Energy,Northwest,13.673644179447482,河北
420,Hebei,CO2,Northwest,37.46341291085273,河北
434,Hebei,Land,Northwest,728.0063414522972,河北
448,Hebei,Water,EU,1205.8741862259776,河北
462,Hebei,Energy,EU,6.994413693981169,河北
476,Hebei,CO2,EU,18.7720855626697,河北
490,Hebei,Land,EU,254.91031640917328,河北
504,Hebei,Water,Non-EU,427.00946913500024,河北
518,Hebei,Energy,Non-EU,2.437139443978496,河北
532,Hebei,CO2,Non-EU,6.544993195791214,河北
546,Hebei,Land,Non-EU,90.3356631290134,河北
560,Hebei,Water,EA,1028.4390084356428,河北
574,Hebei,Energy,EA,6.043157188644796,河北
588,Hebei,CO2,EA,16.213571658099497,河北
602,Hebei,Land,EA,217.44022407199364,河北
616,Hebei,Water,BRIIAT,1174.592278818219,河北
630,Hebei,Energy,BRIIAT,6.422748839880822,河北
644,Hebei,CO2,BRIIAT,17.2780467891301,河北
658,Hebei,Land,BRIIAT,248.72843290288256,河北
672,Hebei,Water,NAFTA,2183.235616579848,河北
686,Hebei,Energy,NAFTA,11.978009880179508,河北
700,Hebei,CO2,NAFTA,32.23858788603754,河北
714,Hebei,Land,NAFTA,461.3491915955854,河北
728,Hebei,Water,RoW,1606.0027498510149,河北
742,Hebei,Energy,RoW,10.531450113669132,河北
756,Hebei,CO2,RoW,28.11237143577032,河北
770,Hebei,Land,RoW,338.2065462722312,河北
,source,EWCL,target,value,region
1,North,Water,Tianjin,2983.3601291649406,天津
2,Northeast,Water,Tianjin,2120.6545884303555,天津
3,Central,Water,Tianjin,2581.633255900962,天津
4,Central Coast,Water,Tianjin,869.4096299736818,天津
5,South Coast,Water,Tianjin,280.4392289779651,天津
6,Southwest,Water,Tianjin,1573.4203843117152,天津
7,Northwest,Water,Tianjin,2536.3864691801364,天津
8,EU,Water,Tianjin,65.11688249998134,天津
9,Non-EU,Water,Tianjin,33.72362664575267,天津
10,EA,Water,Tianjin,38.69473154898245,天津
11,BRIIAT,Water,Tianjin,1296.4519948044626,天津
12,NAFTA,Water,Tianjin,802.2870087925301,天津
13,RoW,Water,Tianjin,2494.3954366200746,天津
15,North,Energy,Tianjin,11.747629598405858,天津
16,Northeast,Energy,Tianjin,7.233223098542264,天津
17,Central,Energy,Tianjin,10.650697043464907,天津
18,Central Coast,Energy,Tianjin,6.313057990078126,天津
19,South Coast,Energy,Tianjin,1.832806314616176,天津
20,Southwest,Energy,Tianjin,3.8029060510694923,天津
21,Northwest,Energy,Tianjin,11.22458377157505,天津
22,EU,Energy,Tianjin,0.8928372387380575,天津
23,Non-EU,Energy,Tianjin,0.2804279758614072,天津
24,EA,Energy,Tianjin,3.0125971293805303,天津
25,BRIIAT,Energy,Tianjin,2.2421702967510444,天津
26,NAFTA,Energy,Tianjin,1.224690109033688,天津
27,RoW,Energy,Tianjin,6.419539682385281,天津
29,North,CO2,Tianjin,32.634286773133105,天津
30,Northeast,CO2,Tianjin,19.95266848693387,天津
31,Central,CO2,Tianjin,30.39268614736377,天津
32,Central Coast,CO2,Tianjin,15.826385400701348,天津
33,South Coast,CO2,Tianjin,4.630742025183983,天津
34,Southwest,CO2,Tianjin,11.218877822262455,天津
35,Northwest,CO2,Tianjin,31.885038222918244,天津
36,EU,CO2,Tianjin,1.0357790991898104,天津
37,Non-EU,CO2,Tianjin,0.4228272935572352,天津
38,EA,CO2,Tianjin,2.740351700007932,天津
39,BRIIAT,CO2,Tianjin,5.333580597472276,天津
40,NAFTA,CO2,Tianjin,1.9641733497200613,天津
41,RoW,CO2,Tianjin,8.117330430422538,天津
43,North,Land,Tianjin,520.0839581513646,天津
44,Northeast,Land,Tianjin,1091.1271523073337,天津
45,Central,Land,Tianjin,699.2750092600384,天津
46,Central Coast,Land,Tianjin,120.82405899385326,天津
47,South Coast,Land,Tianjin,117.56314683121933,天津
48,Southwest,Land,Tianjin,1083.7023342781401,天津
49,Northwest,Land,Tianjin,4165.86997522634,天津
50,EU,Land,Tianjin,31.84228138031909,天津
51,Non-EU,Land,Tianjin,16.458823763381258,天津
52,EA,Land,Tianjin,7.304300038640207,天津
53,BRIIAT,Land,Tianjin,965.225672604418,天津
54,NAFTA,Land,Tianjin,378.1769798867379,天津
55,RoW,Land,Tianjin,1685.6929505819435,天津
56,Tianjin,Water,North,394.3586889871174,天津
70,Tianjin,Energy,North,4.631869378182154,天津
84,Tianjin,CO2,North,12.018237876299208,天津
98,Tianjin,Land,North,78.54504046440005,天津
112,Tianjin,Water,Northeast,224.82653233496518,天津
126,Tianjin,Energy,Northeast,3.437182615612454,天津
140,Tianjin,CO2,Northeast,8.681498512983563,天津
154,Tianjin,Land,Northeast,44.61320230013217,天津
168,Tianjin,Water,Central,265.7240302794902,天津
182,Tianjin,Energy,Central,4.524863286856689,天津
196,Tianjin,CO2,Central,11.34682155062146,天津
210,Tianjin,Land,Central,54.55868722726875,天津
224,Tianjin,Water,Central Coast,361.3607712859478,天津
238,Tianjin,Energy,Central Coast,5.656980603239482,天津
252,Tianjin,CO2,Central Coast,14.203164957942183,天津
266,Tianjin,Land,Central Coast,73.85714813132161,天津
280,Tianjin,Water,South Coast,77.62476785594833,天津
294,Tianjin,Energy,South Coast,2.2203407650738884,天津
308,Tianjin,CO2,South Coast,5.450703446270857,天津
322,Tianjin,Land,South Coast,16.864394113618033,天津
336,Tianjin,Water,Southwest,99.61918478439583,天津
350,Tianjin,Energy,Southwest,2.9107073944123183,天津
364,Tianjin,CO2,Southwest,7.2634406247767584,天津
378,Tianjin,Land,Southwest,21.111211845321478,天津
392,Tianjin,Water,Northwest,206.60419313416966,天津
406,Tianjin,Energy,Northwest,4.096835841863743,天津
420,Tianjin,CO2,Northwest,10.271614024071813,天津
434,Tianjin,Land,Northwest,41.828162168425074,天津
448,Tianjin,Water,EU,108.58719398502646,天津
462,Tianjin,Energy,EU,2.0222885470171255,天津
476,Tianjin,CO2,EU,5.070485926678074,天津
490,Tianjin,Land,EU,22.221881597408387,天津
504,Tianjin,Water,Non-EU,37.080592467831416,天津
518,Tianjin,Energy,Non-EU,0.7073787663693764,天津
532,Tianjin,CO2,Non-EU,1.7736434791630415,天津
546,Tianjin,Land,Non-EU,7.594849817764386,天津
560,Tianjin,Water,EA,98.41869181619953,天津
574,Tianjin,Energy,EA,1.728857379105017,天津
588,Tianjin,CO2,EA,4.338598803458993,天津
602,Tianjin,Land,EA,19.98965028912974,天津
616,Tianjin,Water,BRIIAT,94.23391153832998,天津
630,Tianjin,Energy,BRIIAT,1.8084398628364584,天津
644,Tianjin,CO2,BRIIAT,4.530952262048366,天津
658,Tianjin,Land,BRIIAT,19.18330433418779,天津
672,Tianjin,Water,NAFTA,186.0739997794531,天津
686,Tianjin,Energy,NAFTA,3.4961897174528285,天津
700,Tianjin,CO2,NAFTA,8.789146072589897,天津
714,Tianjin,Land,NAFTA,37.98788826945119,天津
728,Tianjin,Water,RoW,153.88385524087823,天津
742,Tianjin,Energy,RoW,3.0534088062053386,天津
756,Tianjin,CO2,RoW,7.6223803350047135,天津
770,Tianjin,Land,RoW,31.488338808417353,天津
,source,EWCL,target,value,region
1,North,Water,Hunan,1243.4267466570884,湖南
2,Northeast,Water,Hunan,615.8317740067168,湖南
3,Central,Water,Hunan,1859.613822245148,湖南
4,Central Coast,Water,Hunan,632.2838851268309,湖南
5,South Coast,Water,Hunan,583.2242378943575,湖南
6,Southwest,Water,Hunan,1402.8781771975944,湖南
7,Northwest,Water,Hunan,733.6865997027191,湖南
8,EU,Water,Hunan,90.88185732639535,湖南
9,Non-EU,Water,Hunan,45.6465378945781,湖南
10,EA,Water,Hunan,50.231223871538084,湖南
11,BRIIAT,Water,Hunan,2044.4122692144513,湖南
12,NAFTA,Water,Hunan,1282.0373930944083,湖南
13,RoW,Water,Hunan,3774.6304170718677,湖南
15,North,Energy,Hunan,3.7562371055960266,湖南
16,Northeast,Energy,Hunan,1.2985382427337249,湖南
17,Central,Energy,Hunan,8.101724514779534,湖南
18,Central Coast,Energy,Hunan,3.781010003796457,湖南
19,South Coast,Energy,Hunan,3.7665307782209507,湖南
20,Southwest,Energy,Hunan,6.172521489634843,湖南
21,Northwest,Energy,Hunan,3.6485295920749414,湖南
22,EU,Energy,Hunan,1.1272658369095097,湖南
23,Non-EU,Energy,Hunan,0.34262648188471206,湖南
24,EA,Energy,Hunan,3.5885949261554857,湖南
25,BRIIAT,Energy,Hunan,2.4026419966758987,湖南
26,NAFTA,Energy,Hunan,1.5165000773416073,湖南
27,RoW,Energy,Hunan,6.736491705165367,湖南
29,North,CO2,Hunan,10.478273766805764,湖南
30,Northeast,CO2,Hunan,3.625099352815458,湖南
31,Central,CO2,Hunan,23.35848382597034,湖南
32,Central Coast,CO2,Hunan,10.022262511413052,湖南
33,South Coast,CO2,Hunan,10.081354259909496,湖南
34,Southwest,CO2,Hunan,17.56795383540108,湖南
35,Northwest,CO2,Hunan,10.015004109927961,湖南
36,EU,CO2,Hunan,1.3254965533705312,湖南
37,Non-EU,CO2,Hunan,0.5224833891420557,湖南
38,EA,CO2,Hunan,3.3272819775715825,湖南
39,BRIIAT,CO2,Hunan,6.0637856960905205,湖南
40,NAFTA,CO2,Hunan,2.552811438365699,湖南
41,RoW,CO2,Hunan,9.415016906443466,湖南
43,North,Land,Hunan,223.93267274723252,湖南
44,Northeast,Land,Hunan,314.47789767682826,湖南
45,Central,Land,Hunan,493.4713867559154,湖南
46,Central Coast,Land,Hunan,105.76741539805354,湖南
47,South Coast,Land,Hunan,222.28690544286147,湖南
48,Southwest,Land,Hunan,979.4035174585683,湖南
49,Northwest,Land,Hunan,1878.5669272236362,湖南
50,EU,Land,Hunan,46.462720342886286,湖南
51,Non-EU,Land,Hunan,21.832580238407395,湖南
52,EA,Land,Hunan,9.316277369385071,湖南
53,BRIIAT,Land,Hunan,1502.6150419717392,湖南
54,NAFTA,Land,Hunan,599.7576137287077,湖南
55,RoW,Land,Hunan,2615.90291211171,湖南
56,Hunan,Water,North,1209.3032419789643,湖南
70,Hunan,Energy,North,4.007021911049703,湖南
84,Hunan,CO2,North,12.19318783229119,湖南
98,Hunan,Land,North,549.122951277061,湖南
112,Hunan,Water,Northeast,354.8170321768897,湖南
126,Hunan,Energy,Northeast,1.568124900135253,湖南
140,Hunan,CO2,Northeast,4.5647465266475855,湖南
154,Hunan,Land,Northeast,153.5831039492469,湖南
168,Hunan,Water,Central,1393.9064661006846,湖南
182,Hunan,Energy,Central,4.4554265916937705,湖南
196,Hunan,CO2,Central,13.963142490824364,湖南
210,Hunan,Land,Central,640.3115047675234,湖南
224,Hunan,Water,Central Coast,1806.7923753611442,湖南
238,Hunan,Energy,Central Coast,4.950274035735292,湖南
252,Hunan,CO2,Central Coast,16.06407194664035,湖南
266,Hunan,Land,Central Coast,867.6447522510445,湖南
280,Hunan,Water,South Coast,2585.3196280138077,湖南
294,Hunan,Energy,South Coast,6.712504400519276,湖南
308,Hunan,CO2,South Coast,22.011285957635423,湖南
322,Hunan,Land,South Coast,1241.727922390627,湖南
336,Hunan,Water,Southwest,2658.572101018933,湖南
350,Hunan,Energy,Southwest,5.779740209739524,湖南
364,Hunan,CO2,Southwest,19.78053620817396,湖南
378,Hunan,Land,Southwest,1298.7236322933213,湖南
392,Hunan,Water,Northwest,1047.4695858719708,湖南
406,Hunan,Energy,Northwest,4.018622151737354,湖南
420,Hunan,CO2,Northwest,11.69261479282106,湖南
434,Hunan,Land,Northwest,453.2655442493521,湖南
448,Hunan,Water,EU,419.21228602028214,湖南
462,Hunan,Energy,EU,2.195884194955417,湖南
476,Hunan,CO2,EU,6.29555076030835,湖南
490,Hunan,Land,EU,180.2050076652616,湖南
504,Hunan,Water,Non-EU,148.8048765418971,湖南
518,Hunan,Energy,Non-EU,0.761789178770974,湖南
532,Hunan,CO2,Non-EU,2.193184365447497,湖南
546,Hunan,Land,Non-EU,64.35955790470847,湖南
560,Hunan,Water,EA,348.9040203690776,湖南
574,Hunan,Energy,EA,1.8050742137926552,湖南
588,Hunan,CO2,EA,5.1993733973820415,湖南
602,Hunan,Land,EA,151.33785427821758,湖南
616,Hunan,Water,BRIIAT,398.9914408889911,湖南
630,Hunan,Energy,BRIIAT,1.9653471581550774,湖南
644,Hunan,CO2,BRIIAT,5.70755194600643,湖南
658,Hunan,Land,BRIIAT,174.12649544571184,湖南
672,Hunan,Water,NAFTA,747.5996525012955,湖南
686,Hunan,Energy,NAFTA,3.6846181820382444,湖南
700,Hunan,CO2,NAFTA,10.71400065689017,湖南
714,Hunan,Land,NAFTA,325.09855367998824,湖南
728,Hunan,Water,RoW,554.7879174668171,湖南
742,Hunan,Energy,RoW,3.194232714695244,湖南
756,Hunan,CO2,RoW,9.058845538798096,湖南
770,Hunan,Land,RoW,234.24152552554943,湖南
,source,EWCL,target,value,region
1,North,Water,Hainan,72.0050684914783,海南
2,Northeast,Water,Hainan,91.38788132298087,海南
3,Central,Water,Hainan,270.205688872057,海南
4,Central Coast,Water,Hainan,65.73314848606375,海南
5,South Coast,Water,Hainan,39.01563212601416,海南
6,Southwest,Water,Hainan,120.25566058519595,海南
7,Northwest,Water,Hainan,85.97858891953415,海南
8,EU,Water,Hainan,11.088286887888353,海南
9,Non-EU,Water,Hainan,5.641559953602965,海南
10,EA,Water,Hainan,5.742586143538249,海南
11,BRIIAT,Water,Hainan,230.62821080804358,海南
12,NAFTA,Water,Hainan,143.07659525527748,海南
13,RoW,Water,Hainan,432.5204837917597,海南
15,North,Energy,Hainan,0.3033756240951555,海南
16,Northeast,Energy,Hainan,0.154114127838379,海南
17,Central,Energy,Hainan,0.5705081169730537,海南
18,Central Coast,Energy,Hainan,0.270481980160914,海南
19,South Coast,Energy,Hainan,0.2735217180380057,海南
20,Southwest,Energy,Hainan,0.33092833691147433,海南
21,Northwest,Energy,Hainan,0.4044536710509453,海南
22,EU,Energy,Hainan,0.14363192491691915,海南
23,Non-EU,Energy,Hainan,0.04468979105382609,海南
24,EA,Energy,Hainan,0.41251278634807786,海南
25,BRIIAT,Energy,Hainan,0.3324078879147361,海南
26,NAFTA,Energy,Hainan,0.17454428076792072,海南
27,RoW,Energy,Hainan,0.9990647188300975,海南
29,North,CO2,Hainan,0.8210018949589033,海南
30,Northeast,CO2,Hainan,0.4501474515848797,海南
31,Central,CO2,Hainan,1.8583920199358732,海南
32,Central Coast,CO2,Hainan,0.7205940708746429,海南
33,South Coast,CO2,Hainan,0.686195641563083,海南
34,Southwest,CO2,Hainan,0.9831986100007907,海南
35,Northwest,CO2,Hainan,1.069971030610053,海南
36,EU,CO2,Hainan,0.16947091204015724,海南
37,Non-EU,CO2,Hainan,0.06775850046497299,海南
38,EA,CO2,Hainan,0.3754686251180421,海南
39,BRIIAT,CO2,Hainan,0.799130029316459,海南
40,NAFTA,CO2,Hainan,0.2857562439130007,海南
41,RoW,CO2,Hainan,1.42652181907537,海南
43,North,Land,Hainan,14.529425070822692,海南
44,Northeast,Land,Hainan,44.69696962127477,海南
45,Central,Land,Hainan,110.27771536927392,海南
46,Central Coast,Land,Hainan,18.51761822155683,海南
47,South Coast,Land,Hainan,15.228714225723474,海南
48,Southwest,Land,Hainan,91.30908477291567,海南
49,Northwest,Land,Hainan,188.35116776427216,海南
50,EU,Land,Hainan,5.571919893643551,海南
51,Non-EU,Land,Hainan,2.72585639618175,海南
52,EA,Land,Hainan,1.123910102796717,海南
53,BRIIAT,Land,Hainan,165.75628877895778,海南
54,NAFTA,Land,Hainan,67.10958315327579,海南
55,RoW,Land,Hainan,289.49882916838413,海南
56,Hainan,Water,North,154.9917927333298,海南
70,Hainan,Energy,North,0.6007174601991537,海南
84,Hainan,CO2,North,1.4599719415560932,海南
98,Hainan,Land,North,97.17825449189888,海南
112,Hainan,Water,Northeast,40.853384188912834,海南
126,Hainan,Energy,Northeast,0.17605376684745536,海南
140,Hainan,CO2,Northeast,0.42794502200089035,海南
154,Hainan,Land,Northeast,25.545268021990527,海南
168,Hainan,Water,Central,260.2819358660772,海南
182,Hainan,Energy,Central,0.5146519522368613,海南
196,Hainan,CO2,Central,1.432129114992505,海南
210,Hainan,Land,Central,164.4267737578831,海南
224,Hainan,Water,Central Coast,221.70813648959867,海南
238,Hainan,Energy,Central Coast,0.575523356614734,海南
252,Hainan,CO2,Central Coast,1.5208542033501926,海南
266,Hainan,Land,Central Coast,139.5053640560144,海南
280,Hainan,Water,South Coast,182.6546800924874,海南
294,Hainan,Energy,South Coast,0.6965025454492657,海南
308,Hainan,CO2,South Coast,1.797296376433479,海南
322,Hainan,Land,South Coast,114.22428918049178,海南
336,Hainan,Water,Southwest,166.89697710187733,海南
350,Hainan,Energy,Southwest,0.4351009271434974,海南
364,Hainan,CO2,Southwest,1.1403684931023321,海南
378,Hainan,Land,Southwest,104.74465910280321,海南
392,Hainan,Water,Northwest,102.24450306993958,海南
406,Hainan,Energy,Northwest,0.2942667924250315,海南
420,Hainan,CO2,Northwest,0.7553568842851603,海南
434,Hainan,Land,Northwest,64.27249225596323,海南
448,Hainan,Water,EU,61.71359564618081,海南
462,Hainan,Energy,EU,0.30569113036672024,海南
476,Hainan,CO2,EU,0.7241763964171554,海南
490,Hainan,Land,EU,38.487832049319984,海南
504,Hainan,Water,Non-EU,21.685357920034107,海南
518,Hainan,Energy,Non-EU,0.10645045412705827,海南
532,Hainan,CO2,Non-EU,0.25243070831241865,海南
546,Hainan,Land,Non-EU,13.52964586053962,海南
560,Hainan,Water,EA,53.40383946257884,海南
574,Hainan,Energy,EA,0.2522742226653911,海南
588,Hainan,CO2,EA,0.5986739682131847,海南
602,Hainan,Land,EA,33.37105866846705,海南
616,Hainan,Water,BRIIAT,53.64506930138035,海南
630,Hainan,Energy,BRIIAT,0.27001880918481624,海南
644,Hainan,CO2,BRIIAT,0.6348437105000561,海南
658,Hainan,Land,BRIIAT,33.46326214243296,海南
672,Hainan,Water,NAFTA,103.99111864462034,海南
686,Hainan,Energy,NAFTA,0.47869904060157525,海南
700,Hainan,CO2,NAFTA,1.139842974848705,海南
714,Hainan,Land,NAFTA,64.77208726182411,海南
728,Hainan,Water,RoW,88.6034127613952,海南
742,Hainan,Energy,RoW,0.46835670655064565,海南
756,Hainan,CO2,RoW,1.1017073288909591,海南
770,Hainan,Land,RoW,55.23234347456338,海南
,source,EWCL,target,value,region
1,North,Water,Zhejiang,4802.5660900339235,浙江
2,Northeast,Water,Zhejiang,2733.794042937366,浙江
3,Central,Water,Zhejiang,5720.353596405588,浙江
4,Central Coast,Water,Zhejiang,1980.862398064913,浙江
5,South Coast,Water,Zhejiang,952.0900588288332,浙江
6,Southwest,Water,Zhejiang,1866.0802536543758,浙江
7,Northwest,Water,Zhejiang,2271.1267342228225,浙江
8,EU,Water,Zhejiang,161.03373558278545,浙江
9,Non-EU,Water,Zhejiang,82.26771641709982,浙江
10,EA,Water,Zhejiang,100.46614353088593,浙江
11,BRIIAT,Water,Zhejiang,3084.9685246853796,浙江
12,NAFTA,Water,Zhejiang,1914.8316958596977,浙江
13,RoW,Water,Zhejiang,5962.503030057944,浙江
15,North,Energy,Zhejiang,17.50805822126752,浙江
16,Northeast,Energy,Zhejiang,4.581298041814214,浙江
17,Central,Energy,Zhejiang,20.912143327685136,浙江
18,Central Coast,Energy,Zhejiang,10.93753154265451,浙江
19,South Coast,Energy,Zhejiang,5.796945496622488,浙江
20,Southwest,Energy,Zhejiang,7.250214459427159,浙江
21,Northwest,Energy,Zhejiang,11.140553212171604,浙江
22,EU,Energy,Zhejiang,2.1816861199160584,浙江
23,Non-EU,Energy,Zhejiang,0.6710940123826293,浙江
24,EA,Energy,Zhejiang,7.267489282878166,浙江
25,BRIIAT,Energy,Zhejiang,5.028108475973943,浙江
26,NAFTA,Energy,Zhejiang,2.9654353375046947,浙江
27,RoW,Energy,Zhejiang,13.671923010252897,浙江
29,North,CO2,Zhejiang,47.63537731241985,浙江
30,Northeast,CO2,Zhejiang,13.209417061376188,浙江
31,Central,CO2,Zhejiang,61.38027535737284,浙江
32,Central Coast,CO2,Zhejiang,29.6211869481802,浙江
33,South Coast,CO2,Zhejiang,15.427408385482275,浙江
34,Southwest,CO2,Zhejiang,20.217977146754098,浙江
35,Northwest,CO2,Zhejiang,30.192342072901038,浙江
36,EU,CO2,Zhejiang,2.535049426858546,浙江
37,Non-EU,CO2,Zhejiang,1.0180221784837509,浙江
38,EA,CO2,Zhejiang,6.804346650062737,浙江
39,BRIIAT,CO2,Zhejiang,12.094698195216523,浙江
40,NAFTA,CO2,Zhejiang,4.743882154908179,浙江
41,RoW,CO2,Zhejiang,18.23334320703133,浙江
43,North,Land,Zhejiang,892.3865614223853,浙江
44,Northeast,Land,Zhejiang,1428.2379903218102,浙江
45,Central,Land,Zhejiang,1743.8558458361967,浙江
46,Central Coast,Land,Zhejiang,133.4750009352912,浙江
47,South Coast,Land,Zhejiang,413.8076280114996,浙江
48,Southwest,Land,Zhejiang,1322.8284246329515,浙江
49,Northwest,Land,Zhejiang,5619.708280781962,浙江
50,EU,Land,Zhejiang,77.34315344551399,浙江
51,Non-EU,Land,Zhejiang,40.21335294581726,浙江
52,EA,Land,Zhejiang,18.4143869805488,浙江
53,BRIIAT,Land,Zhejiang,2305.017612627246,浙江
54,NAFTA,Land,Zhejiang,903.3227061391201,浙江
55,RoW,Land,Zhejiang,4064.4410348298034,浙江
56,Zhejiang,Water,North,600.2469626105216,浙江
70,Zhejiang,Energy,North,8.393965892528646,浙江
84,Zhejiang,CO2,North,23.135240434162526,浙江
98,Zhejiang,Land,North,310.9023836854881,浙江
112,Zhejiang,Water,Northeast,237.56275418181116,浙江
126,Zhejiang,Energy,Northeast,2.0278013401160835,浙江
140,Zhejiang,CO2,Northeast,5.516389349341251,浙江
154,Zhejiang,Land,Northeast,118.29218171095721,浙江
168,Zhejiang,Water,Central,684.7094553564295,浙江
182,Zhejiang,Energy,Central,6.4022813549316195,浙江
196,Zhejiang,CO2,Central,17.342283215317472,浙江
210,Zhejiang,Land,Central,350.3746370274569,浙江
224,Zhejiang,Water,Central Coast,767.3353579536902,浙江
238,Zhejiang,Energy,Central Coast,8.26578913668367,浙江
252,Zhejiang,CO2,Central Coast,22.69328332720816,浙江
266,Zhejiang,Land,Central Coast,392.42792183388485,浙江
280,Zhejiang,Water,South Coast,754.4208245215749,浙江
294,Zhejiang,Energy,South Coast,5.212131854380836,浙江
308,Zhejiang,CO2,South Coast,14.130432007476845,浙江
322,Zhejiang,Land,South Coast,393.9159587429929,浙江
336,Zhejiang,Water,Southwest,437.9415462059869,浙江
350,Zhejiang,Energy,Southwest,3.8205287107674213,浙江
364,Zhejiang,CO2,Southwest,10.277752115859212,浙江
378,Zhejiang,Land,Southwest,227.1888999643696,浙江
392,Zhejiang,Water,Northwest,426.6372236921877,浙江
406,Zhejiang,Energy,Northwest,2.8701363173225447,浙江
420,Zhejiang,CO2,Northwest,7.844357751032295,浙江
434,Zhejiang,Land,Northwest,226.74630753892976,浙江
448,Zhejiang,Water,EU,771.1456744352054,浙江
462,Zhejiang,Energy,EU,6.2667865547929935,浙江
476,Zhejiang,CO2,EU,16.92959190326219,浙江
490,Zhejiang,Land,EU,388.03937218799433,浙江
504,Zhejiang,Water,Non-EU,271.3955533570827,浙江
518,Zhejiang,Energy,Non-EU,2.188143043666746,浙江
532,Zhejiang,CO2,Non-EU,5.910501261203516,浙江
546,Zhejiang,Land,Non-EU,136.83935675940114,浙江
560,Zhejiang,Water,EA,660.9573061118739,浙江
574,Zhejiang,Energy,EA,5.196808921571042,浙江
588,Zhejiang,CO2,EA,14.035654453440937,浙江
602,Zhejiang,Land,EA,334.92137992010095,浙江
616,Zhejiang,Water,BRIIAT,756.0851023589374,浙江
630,Zhejiang,Energy,BRIIAT,5.994573812287376,浙江
644,Zhejiang,CO2,BRIIAT,16.262131741611924,浙江
658,Zhejiang,Land,BRIIAT,379.16091934066344,浙江
672,Zhejiang,Water,NAFTA,1388.2930490487502,浙江
686,Zhejiang,Energy,NAFTA,11.073611680176336,浙江
